uuid,name,name_file,size_Bytes
29874acd-8943-4c69-97b0-f42ed2ab8376,"Arquitectura y etnobotánica de la vivienda rural Xi'iuy en La Palma, San Luis Potosí",license.txt,14
298a1e65-f1c1-45b6-a4b5-72eec0494acc,Modelo de emplazamiento de las corrientes piroclásticas de densidad de la tercera fase eruptiva de 1913 en el Volcán de Colina,"Chávez-Leal, L. 2016.pdf",8950438
29922d37-dd01-447a-a49d-588c8a7d2d80,Significados del embarazo en la adolescencia en una zona con alto índice de embarazo en San Luis Potosí,license.txt,6
299c86c0-fd58-4149-8593-54e76a276aee,Plan de cuidados de enfermería para el paciente con dolor post operado de cirugía oncológica abdominal,TesisE.FEN.2021.Plan.Hernández.PDF,1559827
29a324e9-4cc6-4886-b021-77865fc5c044,"Cuentos y leyendas tenek : traducciones al español, inglés y francés",Cuentos y leyendas Tenek.pdf,7062306
29af5b1f-ce5b-4f71-91ab-3481d46c6198,Una década de experiencias en psicología 10 años despues,150 U5.pdf.txt,162
29ce1bb9-57e1-4719-83aa-1717f6391f85,Desarrollo inmobiliario multifuncional,LAR1DIT00701.pdf,4356385
29d18953-84ae-4c40-8186-72bc1f8c0bf0,Monitoreo del entorno para la salud infantil desde un enfoque integral: En un escenario metropolitano,MCA1RPS201801.pdf,5633103
29d6be65-47a5-42ce-9bc7-41108136a43b,Proceso de cuidado de enfermería perioperatorio en paciente adulto con trasplante renal por insuficiencia real crónica,daniela estrada.pdf,674285
29fdb151-1b7d-44b4-9869-396d822685cd,"Frecuencia de síntomas depresivos y su relación con prediabetes en usuarios del servicio PREVENIMSS, de 20 a 60 años de edad, del Hospital General de zona con medicina familiar no.01, del Instituto Mexicano del Seguro Social, San Luis Potosí, S.L.P.",TesisE.FM.2021.Frecuencia.Iturbe.pdf,1603384
2a11f313-b953-4aa9-8ea9-ab3f1ca17f34,Defensa adecuada: ¿un derecho o un privilegio? Análisis de la defensa pública penal en el municipio de San Luis Potosí,MDH1DEF01601.pdf,2250550
2a23c527-2373-4819-84ee-de3c1ac90581,"Experiencias, creencias y prácticas de las personas con enfermedad renal crónica y sus cuidadores en torno a su régimen dietético: un estudio cualitativo de villa de Reyes, S.L.P.",license.txt,6
2a3637a2-91ad-4a4e-912c-998a6a6e3950,Prevalencia de alto riesgo para diabetes mellitus tipo 2 en personal de enfermería del Hospital Central Dr. Ignacio Morones Prieto,TesisE.FM.Prevalencia.Monsivais.pdf,1608460
2a485344-4943-404f-8471-4361dcdeb026,Análisis y propuesta de implementación de Warehouse Management System como metodología de trabajo que contribuya a la mejora continua en el almacén de un Centro de Secuenciado de la Empresa Plastic Omnium Auto Exterior S. de R.L. de C.V durante el periodo 2019,TesisM.FCA.2020.analisis.garcia.pdf,8950340
2a48b3b0-a4a5-4ca5-8b12-56dab8c59219,"Evaluación de la calidad del agua del río San Juan (Edo. Mex., Qro., Hgo.) y propuesta de un índice biótico utilizando macroinvertebrados",DCA1PGC201702.pdf,3699785
2a61c778-b8e2-4c26-85fe-668cd2a019e8,"Universitarios Potosinos : Año doce, Número 190, agosto de 2015",190_201508.pdf,8252596
2a631b3a-6033-4a0b-9c97-24c591f6520e,Manual de interpretación electrocardiográfica de las arritmias,TESINA ARRITMIAS.pdf,1965193
2a63dee2-1d69-40f5-b5be-b6f7962991ec,Introducción a la teoría y práctica del discurso : conversación y texto,item_0056.pdf.txt,16421
2a6ead6e-96f7-473d-b5c8-a57667218a3a,"Incidencia de trombólisis fallida en pacientes con diabetes mellitus tipo 2 que presentan infarto agudo al miocardio con elevación de segmento ST tratados con tenecteplasa, atendidos en servicio de urgencias del Hospital General de Zona #50, Instituto Mexicano del Seguro Social, San Luis Potosí",TesisE.FM.2022.Incidencia.Cortes.pdf,1513104
2a6f0ac2-a342-4348-ba85-e5790d8b8d6f,Capacidad antioxidante y actividad antinociceptiva sinérgica con AINES del tejate en modelos murinos,TesisD.FM.2023.Capacidad.González.pdf,218438
2a83e6cd-db1e-48c6-9a35-cc4de9ae0185,Factores asociados a la pérdida de días de vida útil de los accesos vasculares centrales en el paciente pediátrico,Tesis.E.FM.2022.Factores. Gutiérrez.pdf,1223151
2a8dbce2-f072-45df-b6f1-14ed54a658e7,De la información a la sociedad y de la sociedad a la información,De la información a la sociedad y de la sociedad a la informacioìn-5.pdf,1328217
2a9718a4-886d-449d-9bd7-1b62ddac46fc,"Evaluación del potencial de generación de biogás en sitios de disposición final del Estado de San Luis Potosí, y sus posibles opciones de valorización",MCA1LDN201901.pdf,2091951
2aa2513e-2bad-4d73-841d-cc3dcea84be8,Propuesta para la implementación de la biblioteca digital del Instituto de Investigación en Comunicación Óptica,TesisL.ECI.2012.Propuesta.Ortega.pdf,5276650
2aa56677-189a-4591-bb92-e740334757ea,Dinámica de nano-fertilizantes en la producción de cultivos hortícolas,Mauricio Jesus Romero Mendez (1).pdf,1396562
2ad9a20f-40a7-4f93-809c-007c36971d74,Yacimientos de Celestina en la Plataforma Valles-San Luis Potosí,MGA1YVA00801.pdf,4155029
2adc713b-6b16-4df4-b88d-b709c954fb18,"Impacto de una estrategia educativa en pacientes con diabetes tipo 2 insulinodependientes, sobre la técnica correcta de aplicación de insulina",license.txt,1748
2ae73a46-7778-4e02-9299-5891e9ccac25,Liderazgo transformacional y su impacto en el desarrollo humano de los colaboradores. Caso de estudio,TesisD.2020.Liderazgo.Anaya.pdf,6615373
2aea2b56-bf6b-4559-9edb-4c6aa66637ef,"Conflictos socioambientales en torno al área de confinamiento de basuras. El caso del tiradero de ""Las Cumbres""",license.txt,14
2aeed895-6a57-4341-b231-17571c693eae,"Asociación entre el trastorno generalizado de ansiedad y el control glucémico en pacientes que acuden a CADIMSS en la UMF No.45, San Luis Potosí",TesisE.FM.2023.Asociación.Romero.pdf,816147
2afd1af8-794a-486b-b43a-473fea513241,"Manejo y uso del agua residual tratada para riego agrícola en la Cabecera Municipal de Santa María del Río, San Luis Potosí",TesisM.FH.2017.Manejo.Rosillo.pdf,2369338
2adc713b-6b16-4df4-b88d-b709c954fb18,"Impacto de una estrategia educativa en pacientes con diabetes tipo 2 insulinodependientes, sobre la técnica correcta de aplicación de insulina",license.txt,1748
2ae73a46-7778-4e02-9299-5891e9ccac25,Liderazgo transformacional y su impacto en el desarrollo humano de los colaboradores. Caso de estudio,TesisD.2020.Liderazgo.Anaya.pdf,6615373
2aea2b56-bf6b-4559-9edb-4c6aa66637ef,"Conflictos socioambientales en torno al área de confinamiento de basuras. El caso del tiradero de ""Las Cumbres""",license.txt,14
2aeed895-6a57-4341-b231-17571c693eae,"Asociación entre el trastorno generalizado de ansiedad y el control glucémico en pacientes que acuden a CADIMSS en la UMF No.45, San Luis Potosí",TesisE.FM.2023.Asociación.Romero.pdf,816147
2afd1af8-794a-486b-b43a-473fea513241,"Manejo y uso del agua residual tratada para riego agrícola en la Cabecera Municipal de Santa María del Río, San Luis Potosí",TesisM.FH.2017.Manejo.Rosillo.pdf,2369338
2b23d477-1101-4621-a22e-0573b0ee56ae,"Medicamentos LASA (Look-Alike, Sound-Alike), utilizados en la Unidad de Medicina Familiar no. 47, del Instituto Mexicano del Seguro Social, San Luis Potosí, SLP.",DeclaratoriaE.FM.2018.Medicamentos.Sánchez.pdf,1306534
2b2546ab-df92-43ef-8a0f-a032398875c0,Ácido tranexámico como herramienta eficaz para la disminución de  sangrado en pacientes sometidos a artroplastia de cadera,TesisE.FM.2024.Acido.Romo.pdf,2108173
2b37c44a-b4b9-4ef6-92cc-a0c2a6786a4a,Arte indio: elaboración del caso y propuesta de solución,MAD1ART00501.pdf,1583169
2b3c0117-5499-4e91-b9d9-773a0dfa4467,Los 7 sellos de la salud,49. Los 7 sellos de la salud.pdf,1089475
2b51da30-deca-40f3-9d50-7ffcb0b1ba34,Edificio vertical de uso mixto,TESINA BIEN.pdf,155574381
2b5d3907-6831-461d-a4e2-5f02a90948ee,Farmacocinética y farmacogenética  de digoxina en pacientes con insuficiencia cardiaca y arritmias,TesisM.FCQ.2019.Farmacocinética.Valero..pdf,1053086
2b6cb09b-5f8a-423b-976d-ae4d671d8edb,Validación de una calculadora de riesgo para delirio en adultos mayores con fractura de cadera,TesisE.FM.2019.Validación.Gómez.pdf,1192954
2b73bbdb-155f-4e1d-844c-5a1c8aeea659,Significados para la madre / padre de tener un hijo internado en la unidad neonatal y su participación en el cuidado,MAE1SPM00701.pdf,986788
2b79a4d5-ab87-4010-9ab2-b2333f456909,Práctica 5 BC: Exudado nasal,Práctica 5 BC.pdf,415992
2b812cef-b6a9-4885-9f9a-301cae35edb4,"Determinación de biomarcadores de exposición, efecto y susceptibilidad para evaluar riesgos en salud por exposición a fluoruro y arsénico en población infantil del estado de Zacatecas",DCA1MAM201701.pdf,3900346
2b87013a-a067-423f-99e0-4acdd5563df9,"Factores de riesgo asociados a muertes maternas en Aquismón , S.L.P. 2002-2004.",MSP1FRA00701.pdf.txt,186866
2baa4f14-90ac-4aba-846f-d562d5867b17,Revisión Sistemática de Cirugía Faco refractiva en pacientes con miopía alta,TesisE.FM.2022.Revisión.Armería..pdf,1286482
2bb45cd8-b7ad-4d73-9177-c630f54ed7ff,Catálogo digital high concept,02 TESINA ECH Paola Aguilar.pdf,16744553
2bc041e8-9e0e-4753-909b-21851424d833,Concepciones Teóricas del Diseño Gráfico,23ConcepcionesTeoricasDG_DOI.pdf,3094477
2bc15d26-5001-4572-9063-9048a885520e,Algoritmo de enrutamiento para redes de sensores inalámbricos basado en el modelo oferta-demanda que optimiza el uso de energía,MCC1AER01001.pdf,7356340
2bc68c3a-bf30-4c8d-b13d-69bdf0ca5297,Fabricación y caracterización de memorias orgánicas resistivas no volátiles,TesisM.FC.2019.Fabricación.Moreno.pdf,5052342
2bc86aed-176b-4470-adf1-61e055c9b053,"Encarna(c)ciones y desbordamientos de la risa : epistemologías, resistencias y subversión",62. Encarna(c)ciones y desbordamientos de la risa.pdf,9908633
2bd0bb73-05da-4146-9d50-ea1f4f55cb9e,Almacenamiento de hidrógeno en nanoestructuras de c60 dopadas con platino,license.txt,14
2bd24187-da13-4842-b4af-d124bffb3243,Propuesta para incrementar la cultura financiera en estudiantes universitarios en la Ciudad de San Luis Potosí,Tesis Carlos Gómez González.pdf,1477193
2be562e5-aa30-4525-bc16-6a8ccc816c69,Presentación de la pubertad en corderos Polypay manejados en estabulación,MCA1PLY00801.pdf.txt,61500
2bead439-eded-4181-a067-77fe389926ed,Infecciones en el paciente adulto pos trasplante renal y su asociación con pérdida de injerto,license.txt,1748
2bed06b4-bffe-48ae-b36e-d9eebde0fc3c,Soluciones axiomáticas para un problema de distribución de costos con consumo sin rivalidad,license.txt,14
2c0afd6f-a20d-4202-8810-96afdd248fd5,Technical english for civil engineering,EDBTEN99901.pdf.txt,110
2c138abb-a47c-4718-8730-48787ce55d7c,Espectroscopía de las impurezas metálicas en los aceites lubricantes usados,QIN1EIM96101.pdf,7164427
2c18823e-d52d-47f3-b34b-a5fbb849b635,Factores de riesgo para caídas en el adulto mayor hospitalizado: revisión documental,SUGERENCIAS_AGRADECIMIENTO corregido.pdf,272691
2c19d7fd-2117-4f4f-9700-d714816c4d80,"Socio-legal assessment of the establishment of Natural Heritage Private Reserves (RPPNs) in seven municipalities of Rio de Janeiro State, Brazil",MCA1TVH201701.pdf,5566594
2c19e2b6-095f-47c7-b2ba-2072701e7b97,Estilos de liderazgo de enfermeras jefes de piso en una institución de seguridad social,MAE1ELE01101.pdf,812795
2c255876-d1b0-4c38-9376-90689ac90e0b,Análisis económico y ambiental de la producción de chile (capsicum sp.) en la zona irrigada por el acuífero Calera,DCA1CMC201902.pdf,3654098
2c3c866e-5853-4893-928c-d6d754c0ad86,Efecto de la deformación plástica y del recocido intercrítico sobre la inhibición del crecimiento de grano columnar en aceros eléctricos no orientados,TesisM.FI.2017.Efecto.Hernández.pdf,5451528
2c3fe529-bdd8-4162-a711-98101babb1fc,"Incidencia y formas clínicas de tuberculosis durante el quinquenio 2018-2022 en derechohabientes de la unidad de medicina familiar No. 3 de Cd. Valles, San Luis Potosí",TesisE.FM.2024.Incidencia.Robles.pdf,626715
2c4f0afe-0632-445d-af10-15b1c0b75104,Comparación del efecto prebiótico y quimiopreventivo de fructanos en un modelo animal con inducción de cáncer de colon,TesisD.FCQ.2020.Comparación.Regalado (1).pdf,2975976
2c550e26-c213-4cc2-a709-27208be5f00a,Optimization of sludge dewatering process at bensberg municipal wastewater treatment plant,MCA1OPT01101.pdf,4055686
2c5698d9-d91a-4694-81a1-54a5a5a93424,Procesos comunicativos y violencia: el mobbing al interior de una empresa del sector energético en San Luis Potosí,license.txt,1748
2c58613a-ca11-40fa-af1b-c5a033f749d7,Fotos XXV IBO,XXV IBO.pdf,719298
2c59a122-5a62-416d-8c82-9f1297af09c9,"Universitarios Potosinos : Año 4, Número uno, Mayo de 2008",item_0037.pdf,54206
2c6f26d3-7d91-4a25-bfcd-b1498f24d9ea,Efectividad de nanopartículas de plata y peróxido de zinc usados como medicación intraconducto en endodoncia,TesisD.FE.2024.Efectividad.Olivares.PDF,15216988
2c71f0ed-e1c0-49f6-a769-210558ab51cf,Transición nutricional e incidencia de obesidad y sobrepeso en población indígena,Tesis Transición nutricional e incidencia de obesidad y sobrepeso en población indígena.pdf,1553996
2c725343-9b72-4cc2-b15d-aedb5b284e21,"Efecto antimicrobiano, citotóxico y potencial andamio de coberturas poliméricas nanoestructuradas como alternativa de tratamiento en heridas de la piel",TesisD.FCQ.2023.Efecto.Lopez (Versión pública).pdf,3327401
2c7c02f7-ffaf-43f1-9565-d3ab40e757d1,Cirugía y especialidades,Cirugia y especialidades tomo 2.pdf,14830440
2c7e240d-1af8-45ad-9ea7-38847b8dc0e2,"Determinación de la longitud y Z-score del cuerpo calloso en relación con la composición corporal, en fetos con restricción de crecimiento fetal y sin alteraciones de crecimiento mediante ultrasonografía. Estudio piloto",license.txt,1748
2c8272a6-c490-43fa-9a21-a2fc78bdbaa6,Análisis morfológico de asimetrías faciales en pacientes con síndrome de down discapacidad intelectual y sanos.,TesisM.FE.2020.Análisis.Arellano.pdf,11812437
2c8e8de9-6677-4302-9aa5-6e7205204a36,Relación de medidas de la glándula mamaria de cabras raza nubia en la producción y calidad de la leche,license.txt,14
2ca29534-f0c8-4316-a8ea-66d05f81cdcb,Variables clínicas asociadas a días de estancia hospitalaria de pacientes con morbilidad materna extrema en el Hospital Central Dr. Ignacio Morones Prieto,TesisE.FM.2018.Variables.Esparza.pdf,1483996
2cb87f94-4bd4-42e1-bba1-e83d1ba63791,Fair trade of Santiago Matatlán. Oaxaca mezcal economic alternative for local producers,MCA1PHV201601.pdf,8387455
2cbfcbc0-759a-42d6-92ee-72ebc28d9dec,Sub-diagnóstico de lesión renal aguda en el servicio de urgencias del HGZ 50 en SLP y sus causas asociadas,TesisE.FM.2016.Sub-diagnóstico.Puente.pdf,1048727
2cd168ad-c638-44d5-a2fa-537b4338bce2,Estudio preliminar para el diseño de una planta para la extracción de aceite esencial mentha viridis linne,IQU1EPD97701.pdf,1789124
2cdba388-b205-45ac-ad40-6a1745ee4fbf,Caso clínico: Haemophilus influenzae por Norma Leticia,Haemophilus influenzae por Norma Leticia.pdf,815062
2ce85293-386c-4e39-b104-01574d2650f7,Análisis y definición de elementos de innovación para la mejora de un sistema de gestión ambiental de una empresa metal-mecánica,TesisM.PMPCA.2020.Analisis.Martinez.pdf,1983557
2ced4763-3934-40ed-a38c-01a2b8352ec9,Mojado de líquidos en superficies rugosas: una aproximación por tensiones superficiales efectivas,TesisD.SIP.2023.Mojado.Sánchez.pdf,42667358
2cee4ebc-9dc4-4f15-bd87-718f5c6663fe,"Estudio de prevalencia de enfermedades bucales en escolares del Municipio de Xilitla, S.L.P.",Tesis_AIMG_2001.pdf,4376387
2d090690-bc5a-4b79-8e77-2622b0bf9c9d,Extractos orgánicos de nitrógeno en diferentes sustratos para producción de jitomate (Lycopersicum esculentum Mill.),MCA1EXT01101.pdf.txt,89088
2d0ef1b3-3ea1-4f83-bb3a-5af722c27236,Evaluación de cuatro guías de práctica clínica de degeneración macular relacionada a la edad por medio de la escala de AGREE II,TesisE.FM.2021.Evaluación.Flores.pdf,1280204
2d393f5f-c7df-40f4-9f26-0cb2dc2694ac,Factores asociados al diagnóstico de artritis reumatoide en pacientes con dolor musculoesquelético que acude a la consulta de primera vez,TesisE.FM.2019.Factores.Solís.pdf,510600
2d5216da-6e74-4e80-aa54-f162c4bc252d,Construcción de sintonía en la comunicación gráfica de consumo,MDG1CSC00901.pdf,68544446
2d64b760-1e42-4c0c-af44-1051942c111b,Residuos de molibdenita del proceso de flotación para ser usado como adsorbente,PonenciaIM.2022.Residuos.Reyes.pdf,587583
2d94e625-466e-46ee-b948-77019528c381,"Resumen: Identificación de hongos ambientales en una biblioteca de un centro de  información en ciencia, tecnología y diseño de la Universidad Autónoma  de San Luis Potosí","Identificación de hongos ambientales en una biblioteca de un centro de información en ciencia, tecnología y diseño de la Universidad Autonoma de San Luis Potosí.pdf",785809
2dacd007-f7c3-42c0-98ea-809a335c5804,Nivel de cortisol salival y su relación con la composición corporal en adolescentes de nuevo ingreso a la educación superior,TesisM.FEN.2018.Nivel (2).pdf,2048703
2dcebfc2-fe90-4f19-94fb-933f347a0465,"Migración, salud y discapacidad. Un análisis de la encuesta sobre migración en la frontera","Tesis Migración, Salud y Discapacidad, un analisis emif.pdf",3365930
2dd2729d-deea-4d45-9995-101e26cdd33c,Violaciones a derechos humanos dentro de los procedimientos administrativos de baja de los policías en México,TesisM.FD.2017.Historia.González.pdf,3296519
2de4c60b-713c-4d61-aef9-c74d7ced0981,Póster: Control de calidad en agua potable y de consumo humano en una universidad pública,"Poster Agua 27-30, mayo 2015.pdf",1287161
2dea86e0-9889-4d64-bea3-44b4067a4a6d,Experiencias y prácticas de personas en búsqueda de trasplante renal durante la pandemia de la COVID-19 en San Luis Potosí,license.txt,1748
2dfbdbab-f497-42e8-8ca0-7a3ea76f476d,"Síndrome metabólico y su relación con síntomas depresivos en residentes de medicina familiar del Instituto Mexicano del Seguro Social, San Luis Potosí, SLP",TesisE.FM.2018.Síndrome.Antonio.pdf,1410002
2e03d0d4-f2ae-4974-ab5c-e6a941920a7d,Disminución del dolor inguinal crónico postoperatorio en pacientes con hernioplastia comparando la técnica Onstep vs técnica de Lichtenstein,TesisE.FM.2020.Disminución.Villafuerte.pdf,1368988
2e091f04-cd7a-4f6d-8067-dc212ec0943a,"Boletín Informativo de la Facultad de Medicina : Vol. 53, Núm. 1, Enero-Marzo de 2010",item_0001.pdf,54206
2e1c754e-1398-44af-9c8c-de8c0c8f2791,Síndrome de COVID prolongado y exposición laboral de riesgo en trabajadores del área de la salud en el Hospital General de Zona número 1 del IMSS de San Luis Potosí,license.txt,1748
2e2a0db7-d543-4f13-af13-afba937d0092,"Analysis of alternative solutions for urban mobility: the case of Münster, Germany",license.txt,14
2e2d3a2c-118e-4aad-8d22-0c690010fc5b,Nivel de satisfacción del manejo del dolor agudo en el área de cirugía en pacientes mayores de 60 años,TesisE.FM.2021.Nivel.García.pdf,1002980
2e381c8f-3dba-45d4-a412-dfca54c1a5a4,"Problemática y propuestas para el manejo sostenible del Río Tamasopo, San Luis Potosí, México",MCA1PPM01301.pdf,3211955
2e3c40f1-0f57-4315-8b16-eb7596ece03d,Estudio de la adsorción y degradación fotocatalítica de ácido nalidíxico con catalizador TiO2 Evonik P25,TesisM.FCQ.2023.Estudio.Castro.(Versión publica)..pdf,1510466
2e516be1-c573-4519-8955-0db93848dbe4,"Frecuencia del riesgo de fractura por fragilidad a 10 años, con el índice FRAX en la población mayor de 50 años",TesisE.FM.2024.Frecuencia.Reyes.pdf,1054510
2e58904d-146b-42be-8309-f13d03e1d934,Nación y nacionalismos: conceptos que imponen unidad y controlan la diversidad cultural,TesisM.FD.2018.Nación.Navarro.pdf,1497056
2e7e5ba8-ec76-4022-a754-9823ad59f91b,"Universitarios Potosinos : Año once, Número 187, mayo de 2015",187_201505.pdf,9796240
2e819645-fc5a-4d0f-934d-2e560faed42e,Asociación entre la inmunoexpresión de CD68 y CD163 y la etapa clínica de pacientes con linfoma de Hodgkin clásico,TesisE.FM.2021.Asociación.Ortega.pdf,1197595
2e8401ad-cbd8-4367-ac22-45d7f8256a49,"Violencia en espacios universitarios: género, masculinidades e inclusión",Libro.FP.2022.Olvera.Violencia.pdf,4427883
2ea73a30-b89b-4e88-ab8f-4b2df9a62135,"Una nueva tipología arquitectónica en la ciudad de San Luis Potosí: la casa del campo de la familia Meade Sainz-Trápaga en la finca Vista Hermosa, 1905-1927",MCH1TAS00901.pdf,13756171
2eab0cd8-3e53-4451-a642-9cda5cf9887e,Diseño molecular de materiales de grafeno con adición de un polímero reciclado para aplicaciones eléctricas y como recubrimientos,TesisM.FCQ.2022.Diseño.Moreno.pdf,2798697
2ead518a-d2a0-4c52-b8b7-f48ae1623b6c,Características clínico- radiológicas de meningitis tuberculosa en el Hospital Central “Dr. Ignacio Morones Prieto,TesisE.FM.2024.Características.Moreno.pdf,559953
2eb0d9a7-5227-4632-ab42-37ffa5f01c73,Diagnostico sistemico de viabilidad social: corredor biologico central Belize,license.txt,14
2eb69657-ce33-4482-a005-10ea36a0ae09,Arrangements of pseudocircles on surfaces and knot shadows,Declaratoria.FC.2017arrangementsmedina.pdf,1306534
2ebf7a60-7ba4-4a50-904d-f772c824d11e,La igualdad de oportunidades para las madres trabajadoras; un caso en el sistema educativo potosino,TesisM.FD.2015.Igualdad.Falcón.pdf,3898654
2ecc568f-abab-4bc9-8dd3-991bab60c120,Testimonios del Dr. Gustavo del Castillo y Gama. Fundador de las instituciones de formación de físicos y promotor de la investigación en San Luis Potosí,31. Testimonios del Dr. Gustavo del Castillo y Gama.pdf,83308910
2eed345f-4cf1-4247-9e92-977d786524f9,Póster: Evaluación fúngica de la calidad ambiental del área de pacientes quemados de un hospital de tercer nivel,"Poster Evaluacion Fungica 27-30, mayo 2015.pdf",1435353
2ef5b8e6-2ac4-44d3-9d12-4d828a3fee78,Correlacionar la velocimetría Doppler con los resultados perinatales en productos con retraso de crecimiento intrauterino,EGO1CVD00801.pdf,724145
2f096518-afd7-4ca6-ba43-814bb1bec8e8,"Factores relacionados a complicaciones postoperatorias en pacientes sometidos a cirugía de revascularización coronaria en el Hospital Central ""Dr. Ignacio Morones Prieto""",Tesis.E.FM.2017.Factores.Saldierna.pdf,1303952
2f0a1ec4-2834-43bc-be60-b5aa5dc502a3,Tratamiento con adición de gel de glucosa oral en neonatos de riesgo con hipoglucemia transitoria en el cunero de transición: estudio ADD ON,TesisE.FM.2020.Tratamiento.Martínez.pdf,754805
2f0a58ee-d694-41d8-927a-b5868b7ab499,El hábito lector de los alumnos que estudian la carrera de Licenciado en Bibliotecología de la Escuela de Ciencias de la Información de la Universidad Autónoma de San Luis Potosí,TesisL.ECI.2011.Hábito.Morales.Rodríguez.pdf,3787092
2f332336-cfae-4de1-a194-cef9869b0e38,"Los comunes posibles para la salud de una comunidad Tének de Tocoy, San Antonio, S.L.P.",MCA1PTC201801.pdf,17052657
2ecc568f-abab-4bc9-8dd3-991bab60c120,Testimonios del Dr. Gustavo del Castillo y Gama. Fundador de las instituciones de formación de físicos y promotor de la investigación en San Luis Potosí,31. Testimonios del Dr. Gustavo del Castillo y Gama.pdf,83308910
2eed345f-4cf1-4247-9e92-977d786524f9,Póster: Evaluación fúngica de la calidad ambiental del área de pacientes quemados de un hospital de tercer nivel,"Poster Evaluacion Fungica 27-30, mayo 2015.pdf",1435353
2ef5b8e6-2ac4-44d3-9d12-4d828a3fee78,Correlacionar la velocimetría Doppler con los resultados perinatales en productos con retraso de crecimiento intrauterino,EGO1CVD00801.pdf,724145
2f096518-afd7-4ca6-ba43-814bb1bec8e8,"Factores relacionados a complicaciones postoperatorias en pacientes sometidos a cirugía de revascularización coronaria en el Hospital Central ""Dr. Ignacio Morones Prieto""",Tesis.E.FM.2017.Factores.Saldierna.pdf,1303952
2f0a1ec4-2834-43bc-be60-b5aa5dc502a3,Tratamiento con adición de gel de glucosa oral en neonatos de riesgo con hipoglucemia transitoria en el cunero de transición: estudio ADD ON,TesisE.FM.2020.Tratamiento.Martínez.pdf,754805
2f0a58ee-d694-41d8-927a-b5868b7ab499,El hábito lector de los alumnos que estudian la carrera de Licenciado en Bibliotecología de la Escuela de Ciencias de la Información de la Universidad Autónoma de San Luis Potosí,TesisL.ECI.2011.Hábito.Morales.Rodríguez.pdf,3787092
2f332336-cfae-4de1-a194-cef9869b0e38,"Los comunes posibles para la salud de una comunidad Tének de Tocoy, San Antonio, S.L.P.",MCA1PTC201801.pdf,17052657
2f388fb6-811d-4c70-ae02-bf9b6dc84ffd,Manual de Valoración y Cuidados de Enfermería ante la Infección Intrahospitalaria de Herida Quirúrgica,TesinaE.FEN.2022.Manual.Gallegos.PDF.pdf,1918191
2f4af664-2386-497a-99a3-cd83041f8164,Manual de suturas,TesinaE.FEN.2023.Manual.Acosta.pdf,1045118
2f5a08bc-7fef-486e-89ce-abffdccdf5ac,Grafeno: su aplicación en ortodoncia y odontología. Revisión sistemática,license.txt,1748
2f73105a-1a9d-4ff9-a233-cfd0f680eb8e,Estrategias para adquisición de vivienda dirigida a trabajadores con bajos ingresos,TesisE.FH.2024. Estrategias.Mondragón.PDF.pdf,4698792
2f817838-66d1-4218-b9da-7b9d03028f3d,"Espacio Científico de Contabilidad y Administración UASLP (ECCA) : Volumen 1, Núm. 1",ECCA-UASLP-Vol1_Num1.pdf,19411532
2f825f0a-a562-4df9-99fb-9e713a46eb3b,Propiedades interfaciales y reología de emulsiones agua en aceite oleogeladas con cera de candelilla y triacilglicéridos saturados,TesisM.FCQ.2020.Propiedades.García.pdf,178711
2f8cffaa-d1d0-4739-8ffa-77e8a8f3f21f,"Universitarios Potosinos : Año nueve, Número 174, abril de 2014",09_201404.pdf,3650967
2f93d54f-826b-4cb4-b49f-22980f47aa66,PI: Arritmias cardiacas post reperfusión miocárdica: cuidados de enfermería de alta especialidad,TesinaE.FEN.2023.PI Arritmias.Flores.pdf,1630845
2f98a91d-dedd-4e88-a995-6597c15d8e67,Respuesta de la papita de monte (Solanum cardiophyllum) a diferentes sustratos y sombreo en cultivo protegido,license.txt,94
2fb9b5e1-0c10-42be-8e44-2f61e960c097,Technical english for civil engineering,license.txt,1748
2fbf2a71-a08a-4fc9-8a21-ea1ef2fcdf4a,"Evaluación morfológica  del bazo de sapo gigante (Rhinella marina), expuesto a una mezcla de contaminantes en la zona de Coatzacoalcos, Veracruz",MCA1BAZ01001.pdf,2767921
2fc4574d-a0e2-4d47-b2c9-0151682fa891,Modelo Cuasi-óptimo de Selección de Antenas para Sistemas MIMO,MIK1MCO01101.pdf,992722
2fcc8a97-8b9a-4b8c-bfcf-75108571c3ef,Comparación de la utilidad de la consulta postquirúrgica por telemedicina contra la consulta postquirúrgica tradicional en pacientes colecistectomizados en el Hospital Central Dr. Ignacio Morones Prieto,Tesis.E.FM.2022.Comparación.Porras.pdf,1433814
2fcdce3e-ee7e-4fe0-aaac-e6f6906eb7b9,"Distribución geográfica y ecológica de dos especies de orégano (Poliomintha Longiflora Gray. y Lippia Graveolens H.B.K) en el estado de San Luis Potosí, México",IAE1DIS01401.pdf,3960509
2fde1e49-7f3a-4ad7-967f-d61280b909c4,Nostalgia por las ranas,Nostalgia por las ranas.pdf,35132834
2ff4fd58-847e-4b7f-a0d3-14c267301890,Cordelia y otros fantasmas,Cordelia y otros fantasmas.pdf,17430011
30072c33-85f2-412d-9380-ac25ea8515ff,Caminos rurales como impulsores de desarrollo sostenible,MCH1CRI00701.pdf,65883422
300dc91f-5942-47e3-ade8-51ad0e2ee02a,Presentación: Candida,license.txt,14752
